Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,collection_date,period,granularity
2024-05-31 00:00:00-04:00,416.75,416.75,404.510009765625,415.1300048828125,414.38311767578125,47995300,0.0,0.0,2024-09-20,ytd,5d
2024-06-05 00:00:00-04:00,417.80999755859375,424.0799865722656,416.29998779296875,424.010009765625,423.24713134765625,16988000,0.0,0.0,2024-09-20,ytd,5d
2024-06-10 00:00:00-04:00,424.70001220703125,428.0799865722656,423.8900146484375,427.8699951171875,427.1001892089844,14003000,0.0,0.0,2024-09-20,ytd,5d
2024-06-20 00:00:00-04:00,446.29998779296875,446.5299987792969,441.2699890136719,445.70001220703125,444.89813232421875,19877400,0.0,0.0,2024-09-20,ytd,5d
2024-06-25 00:00:00-04:00,448.25,451.4200134277344,446.75,450.95001220703125,450.138671875,16747500,0.0,0.0,2024-09-20,ytd,5d
2024-07-05 00:00:00-04:00,459.6099853515625,468.3500061035156,458.9700012207031,467.55999755859375,466.7187805175781,16000300,0.0,0.0,2024-09-20,ytd,5d
2024-07-10 00:00:00-04:00,461.2200012207031,466.4599914550781,458.8599853515625,466.25,465.4111328125,18196100,0.0,0.0,2024-09-20,ytd,5d
2024-07-15 00:00:00-04:00,453.29998779296875,457.260009765625,451.42999267578125,453.9599914550781,453.14324951171875,14429400,0.0,0.0,2024-09-20,ytd,5d
2024-07-25 00:00:00-04:00,428.79998779296875,429.79998779296875,417.510009765625,418.3999938964844,417.647216796875,29943800,0.0,0.0,2024-09-20,ytd,5d
2024-07-30 00:00:00-04:00,427.7200012207031,429.04998779296875,417.3599853515625,422.9200134277344,422.15911865234375,32687600,0.0,0.0,2024-09-20,ytd,5d
2024-08-09 00:00:00-04:00,404.0299987792969,408.04998779296875,402.260009765625,406.0199890136719,405.28948974609375,19276700,0.0,0.0,2024-09-20,ytd,5d
2024-08-14 00:00:00-04:00,414.79998779296875,417.7200012207031,412.45001220703125,416.8599853515625,416.1099853515625,18267000,0.75,0.0,2024-09-20,ytd,5d
2024-08-19 00:00:00-04:00,418.9599914550781,421.75,416.4599914550781,421.5299987792969,421.5299987792969,15234000,0.0,0.0,2024-09-20,ytd,5d
2024-08-29 00:00:00-04:00,414.94000244140625,422.04998779296875,410.6000061035156,413.1199951171875,413.1199951171875,17045200,0.0,0.0,2024-09-20,ytd,5d
2024-09-03 00:00:00-04:00,417.9100036621094,419.8800048828125,407.0299987792969,409.44000244140625,409.44000244140625,20313600,0.0,0.0,2024-09-20,ytd,5d
2024-09-13 00:00:00-04:00,425.8299865722656,431.8299865722656,425.4599914550781,430.5899963378906,430.5899963378906,15874600,0.0,0.0,2024-09-20,ytd,5d
2024-09-18 00:00:00-04:00,435.0,439.2099914550781,430.4100036621094,436.8299865722656,436.8299865722656,30652716,0.0,0.0,2024-09-20,ytd,5d
